,region,education,jobtype,cptype,sales,employees,aversalary,capital,pros_encoded
276,1,2,0,2,,,,,10.0
277,1,0,0,0,,50.0,,,0.0
278,1,0,0,0,,2.0,30.0,,0.0
279,1,0,0,0,3500.0,135.0,,10.0,3.0
280,1,2,1,0,,,30.0,,0.0
281,1,0,0,0,,5.0,,,3.0
282,1,0,0,0,,98.0,45.0,,0.0
283,1,2,0,2,47126.0,1023.0,30.0,1000.0,11.0
284,1,4,1,1,443760.0,466.0,55.0,10003.0,13.0
285,1,0,0,1,430017.0,1276.0,74.0,47440.0,18.0
286,1,3,1,1,74915.0,145.0,68.0,1000.0,10.0
287,1,0,1,1,1703813.0,1574.0,51.0,200.0,8.0
288,1,0,0,0,94594.0,168.0,50.0,904.0,6.0
289,1,2,1,0,,,24.0,,0.0
290,1,0,1,0,,,27.0,,0.0
291,1,0,1,2,146380.0,589.0,37.0,22515.0,11.0
292,1,0,0,0,1060264.0,3456.0,55.0,9556.0,14.0
293,1,3,0,0,,,,,0.0
294,1,0,0,1,436258.0,234.0,48.0,1100.0,3.0
295,1,0,0,0,,1.0,,,0.0
296,1,0,0,0,,,,,2.0
297,1,0,0,0,,,,,2.0
298,1,1,1,1,443760.0,466.0,55.0,10003.0,13.0
299,1,1,1,0,4042.0,95.0,36.0,910.0,6.0
300,1,0,1,1,185517.0,219.0,61.0,10000.0,17.0
301,1,0,1,0,,2.0,,,0.0
302,1,3,1,0,10647.0,46.0,47.0,21650.0,8.0
303,1,0,0,2,2621661.0,2312.0,44.0,33601.0,21.0
304,1,1,0,1,627799.0,10312.0,41.0,8000.0,17.0
305,1,0,0,0,,138.0,37.0,10.0,3.0
306,1,1,0,0,67530.0,335.0,42.0,1570.0,8.0
307,1,2,0,1,160000.0,4000.0,,11000.0,3.0
308,1,0,0,2,,,52.0,,7.0
309,1,0,1,0,,1.0,,,2.0
310,1,0,1,0,,4.0,,,0.0
311,1,0,1,0,2573.0,24.0,43.0,289.0,5.0
312,1,0,0,0,3575.0,102.0,,30.0,13.0
313,1,3,0,0,40703.0,21.0,45.0,58300.0,0.0
314,1,0,0,0,46331.0,755.0,58.0,2361.0,11.0
315,1,0,1,1,414225.0,1195.0,30.0,75650.0,5.0
316,1,0,1,0,,250.0,32.0,,2.0
317,1,0,1,0,,,,,0.0
318,1,2,0,0,3048.0,,35.0,20.0,1.0
319,1,0,0,0,,50.0,,,0.0
320,1,0,0,0,2443.0,8.0,36.0,200.0,3.0
321,1,0,1,0,117418.0,312.0,41.0,1095.0,15.0
322,1,1,0,0,,3.0,,,0.0
323,1,3,1,0,10647.0,46.0,47.0,21650.0,8.0
324,1,3,0,1,121433.0,3800.0,48.0,300.0,16.0
325,1,0,1,0,1824.0,9.0,,405.0,6.0
326,1,0,0,0,,,23.0,,0.0
327,1,3,1,0,13401.0,82.0,45.0,880.0,17.0
328,1,0,1,0,13401.0,82.0,45.0,880.0,17.0
329,1,0,0,0,,,55.0,,0.0
330,1,3,0,1,1830990.0,971.0,,2200.0,27.0
331,1,0,0,0,,2000.0,74.0,603289.0,9.0
332,1,2,0,0,2964.0,,,50.0,6.0
333,1,0,0,0,50.0,,,100.0,1.0
334,1,0,1,0,,,,,2.0
335,1,0,0,2,2621661.0,2312.0,44.0,33601.0,21.0
336,1,2,0,1,512318.0,2526.0,58.0,607.0,10.0
337,1,1,0,0,,10.0,30.0,100.0,0.0
338,1,0,1,0,,7.0,,,4.0
339,1,3,0,0,,,,,0.0
340,1,0,0,0,,60.0,,,1.0
341,1,2,1,2,266098.0,1800.0,,66318.0,13.0
342,1,0,0,0,221.0,357.0,41.0,14.0,24.0
343,1,1,0,0,67530.0,335.0,42.0,1570.0,8.0
344,1,0,1,0,3000.0,40.0,,,3.0
345,1,0,0,0,,,,,1.0
346,1,0,0,0,,,,,1.0
347,1,0,1,0,1592.0,3.0,,140.0,8.0
348,1,0,0,2,25695233.0,30000.0,,100000.0,23.0
349,1,1,0,2,25695233.0,30000.0,,100000.0,23.0
350,1,0,1,0,2211.0,16.0,39.0,250.0,8.0
351,1,3,1,0,,150.0,,,0.0
352,1,2,1,0,,,,,0.0
353,1,1,1,0,,5.0,,,0.0
354,1,0,0,0,3500.0,135.0,,10.0,3.0
355,1,2,0,0,,8.0,31.0,,4.0
356,1,0,1,0,,16.0,,,1.0
357,2,0,0,0,113760009.0,15761.0,61.0,,29.0
358,2,0,1,1,25470000.0,18000.0,,,18.0
359,2,0,0,2,154516.0,2650.0,57.0,4359516.0,16.0
360,2,0,1,2,154516.0,2650.0,57.0,4359516.0,16.0
361,2,0,0,2,21014113.0,13343.0,12.0,3381392.0,28.0
362,2,0,1,1,36469.0,122.0,63.0,6262.0,6.0
363,2,0,0,2,21014113.0,13343.0,12.0,3381392.0,28.0
364,2,0,0,2,21014113.0,13343.0,12.0,3381392.0,28.0
365,2,3,1,2,921941.0,3033.0,32.0,24000.0,28.0
366,2,0,0,2,388794.0,937.0,62.0,19805.0,27.0
367,2,2,1,1,3122300.0,7362.0,,290257.0,22.0
368,2,3,1,1,15622.0,44.0,,271066.0,31.0
369,2,2,0,2,2999516.0,3603.0,,48084.0,30.0
370,2,0,1,1,215899.0,585.0,72.0,44341.0,34.0
371,2,3,1,1,15622.0,44.0,,271066.0,31.0
372,2,1,1,2,8740159.0,2847.0,75.0,1531275.0,28.0
373,2,0,0,2,3266496.0,3043.0,61.0,50000.0,21.0
374,2,0,0,2,154516.0,2650.0,57.0,4359516.0,16.0
375,2,3,1,1,228242.0,656.0,56.0,9700.0,23.0
376,2,0,1,1,1765299.0,8822.0,40.0,11409.0,31.0
377,2,0,1,2,154516.0,2650.0,57.0,4359516.0,16.0
378,2,1,0,1,1090157.0,818.0,48.0,46482.0,49.0
379,2,0,0,1,3122300.0,7362.0,,290257.0,22.0
380,2,0,0,2,34220.0,558.0,47.0,700.0,13.0
381,2,1,0,2,8098437.0,7103.0,75.0,114061.0,44.0
382,2,0,1,1,851727.0,15096.0,39.0,2200.0,21.0
383,2,0,1,0,127335.0,2314.0,42.0,1000.0,6.0
384,2,0,0,0,,1.0,,,0.0
385,2,0,0,0,221.0,357.0,41.0,14.0,24.0
386,2,0,1,1,380788.0,64.0,43.0,1000.0,13.0
387,2,1,0,2,27074370.0,,36.0,26818703.0,23.0
388,2,2,1,1,691349.0,1470.0,38.0,69915.0,13.0
389,2,2,1,2,591785.0,345.0,71.0,79244.0,11.0
390,2,2,0,0,7894.0,,44.0,300.0,6.0
391,2,3,0,0,,42.0,56.0,,0.0
392,2,2,0,0,3048.0,,35.0,20.0,1.0
393,2,0,0,0,20292.0,262.0,39.0,100.0,14.0
394,2,2,0,0,,,,,5.0
395,2,0,0,0,2500.0,50.0,,,0.0
396,2,0,0,0,,4.0,,,3.0
397,2,2,1,0,,20.0,,100.0,0.0
398,2,3,0,1,121433.0,3300.0,48.0,300.0,16.0
399,2,1,0,2,2021078.0,1672.0,,30202.0,27.0
400,2,1,0,1,80307.0,598.0,,5881.0,5.0
401,2,0,0,0,,,,,1.0
402,2,0,0,0,5650.0,32.0,43.0,300.0,9.0
403,2,1,0,1,504232.0,555.0,,320.0,18.0
404,2,0,1,1,,,,,3.0
405,2,0,1,1,,,,,3.0
406,2,0,0,1,198344.0,1001.0,38.0,74370.0,3.0
407,2,0,1,0,33688.0,281.0,46.0,5000.0,10.0
408,2,0,0,1,5571885.0,,74.0,289661.0,37.0
409,2,0,1,0,,,,,0.0
410,2,0,1,0,3000.0,40.0,,,3.0
411,2,2,0,0,49243.0,326.0,43.0,570.0,8.0
412,2,1,0,2,27074370.0,,36.0,26818703.0,23.0
413,2,0,1,2,6532127.0,8035.0,75.0,372058.0,48.0
414,2,1,1,0,2000.0,150.0,30.0,200.0,0.0
415,2,2,0,0,,,,,0.0
416,2,2,0,0,,,,,0.0
417,2,0,1,0,,,,,3.0
418,2,0,0,1,3291431.0,4240.0,62.0,666875.0,19.0
419,2,1,1,0,,,33.0,,0.0
420,2,0,0,0,4600.0,138.0,,100.0,0.0
421,2,1,0,2,27074370.0,,36.0,26818703.0,23.0
422,2,2,0,0,,290.0,18.0,,0.0
423,2,0,0,0,,2000.0,74.0,603289.0,9.0
424,2,0,0,0,12227.0,,,1.0,11.0
425,2,1,0,2,27074370.0,,36.0,26818703.0,23.0
426,2,0,1,0,12820.0,,42.0,354.0,12.0
427,2,2,1,0,,41.0,44.0,,6.0
428,2,0,0,2,2621661.0,2312.0,44.0,33601.0,21.0
429,2,0,1,0,100.0,0.0,,100.0,8.0
430,2,0,1,0,100.0,0.0,,100.0,8.0
431,2,0,1,0,100.0,0.0,,100.0,8.0
432,2,0,1,0,100.0,0.0,,100.0,8.0
433,2,1,0,0,,7.0,,,0.0
434,2,1,0,2,27074370.0,,36.0,26818703.0,23.0
435,2,0,1,2,,,,,3.0
436,2,3,0,0,,250.0,,,0.0
437,2,0,1,0,100.0,0.0,,100.0,8.0
438,2,0,0,0,,,,,3.0
439,2,0,1,0,,,,,3.0
440,2,0,0,0,330.0,83.0,,50.0,9.0
441,2,0,1,0,82568.0,1793.0,35.0,700.0,0.0
442,2,1,1,0,275655.0,342.0,50.0,151121.0,9.0
443,2,0,0,2,1542.0,138.0,44.0,7255.0,11.0
444,2,0,1,0,2107.0,22.0,44.0,20.0,6.0
445,2,0,1,0,,,,,3.0
446,2,0,1,0,,,,,3.0
447,2,0,1,0,,,,,3.0
448,2,0,0,0,20292.0,262.0,39.0,100.0,14.0
449,2,0,1,0,,,,,3.0
450,2,0,1,0,,,,,3.0
451,2,0,0,0,20292.0,262.0,39.0,100.0,14.0
452,2,1,1,0,,320.0,18.0,,1.0
453,2,2,0,2,47126.0,1023.0,30.0,1000.0,11.0
454,2,0,0,0,221.0,357.0,41.0,14.0,24.0
455,2,0,0,0,221.0,357.0,41.0,14.0,24.0
456,2,1,1,1,384741.0,3694.0,,596.0,21.0
457,2,1,1,1,384741.0,3694.0,,596.0,21.0
458,2,0,0,0,,4.0,,,3.0
459,2,1,1,1,384741.0,3694.0,,596.0,21.0
460,2,1,1,1,384741.0,3694.0,,596.0,21.0
461,2,1,1,0,5650.0,32.0,43.0,300.0,9.0
462,2,0,0,0,5650.0,32.0,43.0,300.0,9.0
463,2,0,1,0,,,,,3.0
464,2,0,1,0,,,,,3.0
465,2,0,0,0,,6.0,30.0,,3.0
466,2,2,1,0,3400.0,9.0,51.0,150.0,17.0
467,2,0,0,0,17345.0,333.0,37.0,700.0,0.0
468,2,1,1,0,,1.0,,,0.0
469,2,0,1,0,,,,,3.0
470,2,0,1,0,,,,,3.0
471,2,0,0,0,,9.0,,,2.0
472,2,0,0,0,,,,,3.0
473,2,0,0,0,9747.0,280.0,36.0,300.0,3.0
474,2,0,0,0,,,37.0,,6.0
475,2,2,1,0,,3.0,34.0,,0.0
476,2,0,0,0,9747.0,280.0,36.0,300.0,3.0
477,2,0,0,0,,,37.0,,6.0
478,2,2,1,0,,3.0,34.0,,0.0
479,2,0,0,0,,0.0,,,4.0
480,2,1,0,1,12414.0,,32.0,5637.0,5.0
481,2,1,1,2,948881.0,2187.0,,2405.0,26.0
482,2,0,0,2,,,,,3.0
483,2,0,0,2,4528800.0,,74.0,325821.0,18.0
484,2,0,0,2,4528800.0,,74.0,325821.0,18.0
485,2,0,0,0,26531.0,476.0,,609.0,7.0
486,2,0,0,2,4528800.0,,74.0,325821.0,18.0
487,2,0,0,2,4528800.0,,74.0,325821.0,18.0
488,2,0,0,0,2109.0,5.0,41.0,310.0,3.0
489,2,0,1,0,,,,,3.0
490,2,0,0,0,,,,,0.0
491,2,0,0,0,4543.0,90.0,39.0,50.0,6.0
492,2,0,0,0,,138.0,,100.0,0.0
493,2,0,0,2,22646319.0,5107.0,45.0,26473.0,34.0
494,2,0,0,2,4528800.0,,74.0,325821.0,18.0
495,2,0,1,0,,113.0,35.0,,2.0
496,2,2,1,0,,15.0,57.0,,3.0
497,2,3,1,0,6500.0,67.0,,100.0,9.0
498,2,0,0,0,,,36.0,,0.0
499,2,0,1,0,10000.0,,,500.0,5.0
500,2,1,1,0,2347.0,10.0,39.0,150.0,4.0
501,2,0,0,0,3063.0,15.0,,50.0,9.0
502,2,0,1,1,242825.0,452.0,69.0,93474.0,11.0
503,2,0,1,0,,,,,0.0
504,2,0,0,2,2759019.0,5045.0,61.0,40662.0,31.0
505,2,1,1,0,4321.0,7.0,52.0,150.0,0.0
506,2,0,0,2,22646319.0,5107.0,45.0,26473.0,34.0
507,2,0,0,0,10000.0,380.0,,500.0,5.0
508,2,0,1,0,6493.0,,40.0,50.0,3.0
509,2,0,0,2,400866.0,364.0,52.0,5137.0,19.0
510,2,0,1,0,,,,,0.0
511,2,1,0,2,502426.0,3008.0,53.0,15831.0,31.0
512,2,0,0,1,452866.0,1091.0,53.0,10389.0,10.0
513,2,0,1,0,,5.0,,,3.0
514,2,0,1,0,,5.0,,,3.0
515,2,0,1,0,135331.0,53.0,62.0,52982.0,11.0
516,2,0,1,0,71300.0,300.0,48.0,400.0,9.0
517,2,2,1,0,13438.0,69.0,51.0,1750.0,16.0
518,2,2,0,0,67696.0,506.0,51.0,27373.0,5.0
519,2,0,0,0,94594.0,168.0,50.0,904.0,6.0
520,2,2,0,1,,4833.0,21.0,,0.0
521,2,2,0,0,,5.0,,,0.0
522,2,0,1,0,964.0,10.0,,734.0,7.0
523,2,1,0,2,21938500.0,1238.0,75.0,200000.0,26.0
524,2,2,0,0,,30.0,,,0.0
525,2,0,1,0,,5.0,35.0,,0.0
526,2,3,0,0,,,,,0.0
527,2,1,1,2,,166.0,66.0,,4.0
528,2,1,1,0,,9.0,,,1.0
529,2,0,1,0,879.0,23.0,32.0,100.0,6.0
530,2,2,1,0,197702.0,1320.0,,153118.0,0.0
531,2,1,1,1,605220.0,1708.0,67.0,43074.0,21.0
532,2,3,1,0,1871.0,30.0,45.0,111.0,16.0
533,2,0,1,0,866.0,5.0,,242.0,0.0
534,2,2,1,1,,1090.0,,,5.0
535,2,0,0,0,1046.0,3.0,47.0,100.0,6.0
536,1,0,1,1,25470000.0,18000.0,,,18.0
537,1,0,0,0,113760009.0,15761.0,61.0,,29.0
538,1,0,0,0,246360.0,5624.0,41.0,1904.0,24.0
539,1,0,1,1,321261.0,870.0,60.0,1.0,12.0
540,1,3,0,1,1090157.0,818.0,48.0,46482.0,49.0
541,1,3,1,2,921941.0,3033.0,32.0,24000.0,28.0
542,1,0,0,0,53000.0,295.0,,5.0,21.0
543,1,3,1,1,995055.0,1626.0,50.0,14568.0,18.0
544,1,0,0,2,4501704.0,6482.0,57.0,1491828.0,27.0
545,1,0,0,0,325579.0,551.0,51.0,820.0,13.0
546,1,1,1,2,12288439.0,12162.0,23.0,117000.0,5.0
547,1,4,1,2,1901444.0,1800.0,92.0,8132.0,41.0
548,1,0,0,1,25470000.0,18000.0,,,18.0
549,1,1,0,2,135019.0,441.0,68.0,12000.0,9.0
550,1,0,0,2,21014113.0,13343.0,12.0,3381392.0,28.0
551,1,1,0,2,2489429.0,1681.0,75.0,509519.0,43.0
552,1,3,1,2,12288439.0,12162.0,23.0,117000.0,5.0
553,1,3,1,2,12288439.0,12162.0,23.0,117000.0,5.0
554,1,0,0,1,32345.0,121.0,57.0,3000.0,5.0
555,1,0,0,1,198344.0,1001.0,38.0,74370.0,3.0
556,1,3,0,0,,120.0,52.0,300.0,11.0
557,1,1,0,2,27074370.0,,36.0,26818703.0,23.0
558,1,2,1,1,691349.0,1470.0,38.0,69915.0,13.0
559,1,0,0,0,,5.0,,,0.0
560,1,0,1,1,380788.0,64.0,43.0,1000.0,13.0
561,1,3,0,1,1710510.0,2053.0,76.0,3921.0,26.0
562,1,0,1,1,321261.0,100.0,60.0,1.0,12.0
563,1,0,1,0,,13.0,37.0,100.0,0.0
564,1,0,0,0,221.0,357.0,41.0,14.0,24.0
565,1,3,1,0,104763.0,55.0,41.0,5498.0,11.0
566,1,2,1,0,104763.0,55.0,41.0,5498.0,11.0
567,1,2,1,0,104763.0,55.0,41.0,5498.0,11.0
568,1,0,1,0,38451.0,945.0,35.0,500.0,6.0
569,1,2,0,0,30785.0,136.0,67.0,777.0,9.0
570,1,1,1,0,44508.0,23.0,43.0,500.0,0.0
571,1,3,0,2,340504.0,700.0,,2963.0,11.0
572,1,3,0,2,118750.0,,65.0,444.0,10.0
573,1,1,0,2,2021078.0,1672.0,,30202.0,27.0
574,1,0,0,0,221.0,357.0,41.0,14.0,24.0
575,1,0,0,0,446.0,1.0,,59.0,15.0
576,1,0,1,0,8017.0,100.0,56.0,2018.0,9.0
577,1,0,1,1,198524.0,5622.0,28.0,5000.0,3.0
578,1,0,0,1,5571885.0,,74.0,289661.0,37.0
579,1,2,1,0,8514.0,35.0,40.0,400.0,9.0
580,1,0,1,0,1839.0,39.0,,809.0,5.0
581,1,1,1,0,4230.0,25.0,29.0,,0.0
582,1,1,0,2,27074370.0,,36.0,26818703.0,23.0
583,1,0,0,0,221.0,357.0,41.0,14.0,24.0
584,1,1,1,0,17717.0,60.0,43.0,3528.0,9.0
585,1,0,1,0,,100.0,22.0,,0.0
586,1,1,0,2,27074370.0,,36.0,26818703.0,23.0
587,1,1,1,0,15000.0,,,100.0,2.0
588,1,0,0,0,221.0,357.0,41.0,14.0,24.0
589,1,0,0,0,,2000.0,74.0,603289.0,9.0
590,1,1,0,2,27074370.0,,36.0,26818703.0,23.0
591,1,1,0,2,27074370.0,,36.0,26818703.0,23.0
592,1,3,1,0,79191.0,103.0,60.0,138503.0,0.0
593,1,0,1,2,72255.0,1180.0,38.0,5000.0,22.0
594,1,0,0,0,20292.0,262.0,39.0,100.0,14.0
595,1,0,0,0,20292.0,262.0,39.0,100.0,14.0
596,1,0,1,2,74818.0,32.0,52.0,34.0,12.0
597,1,1,1,1,384741.0,3694.0,,596.0,21.0
598,1,2,1,0,,34.0,,,9.0
599,1,1,0,2,2021078.0,1672.0,71.0,30202.0,27.0
600,1,2,1,0,7002.0,15.0,41.0,500.0,6.0
601,1,0,0,0,,3.0,25.0,,0.0
602,1,0,0,0,,3.0,25.0,,0.0
603,1,0,0,0,9747.0,280.0,36.0,300.0,3.0
604,1,0,1,0,,,30.0,,0.0
605,1,3,1,0,3191.0,30.0,41.0,300.0,17.0
606,1,1,1,0,23502.0,58.0,42.0,150.0,10.0
607,1,0,1,0,257.0,3.0,58.0,50.0,11.0
608,1,1,1,2,948881.0,2187.0,,2405.0,26.0
609,1,0,0,0,1000.0,20.0,27.0,50.0,0.0
610,1,0,0,0,221.0,357.0,41.0,14.0,24.0
611,1,0,0,0,,6.0,,,0.0
612,1,3,0,1,12414.0,,32.0,5637.0,5.0
613,1,0,0,0,221.0,357.0,41.0,14.0,24.0
614,1,3,1,2,8469679.0,3514.0,74.0,243721.0,0.0
615,1,0,0,1,321261.0,100.0,60.0,1.0,12.0
616,1,0,1,0,739.0,10.0,,378.0,6.0
617,1,3,0,0,118750.0,,65.0,444.0,10.0
618,1,1,0,2,3861182.0,12894.0,51.0,10828.0,26.0
619,1,0,1,1,,30.0,,100.0,6.0
620,1,3,1,0,814.0,7.0,36.0,194.0,14.0
621,1,0,0,0,,50.0,,,0.0
622,1,0,0,0,94594.0,168.0,50.0,904.0,6.0
623,1,0,0,0,,50.0,,,0.0
624,1,3,0,0,,,,,0.0
625,1,2,0,1,512318.0,2526.0,58.0,607.0,10.0
626,1,3,0,0,,,,,0.0
627,1,4,0,0,118750.0,,65.0,444.0,10.0
628,1,2,1,0,6508.0,70.0,47.0,1371.0,16.0
629,1,2,0,1,160000.0,4000.0,,11000.0,3.0
630,1,3,0,0,,,37.0,,0.0
631,1,1,1,1,112272.0,218.0,53.0,6733.0,10.0
632,1,2,0,0,510000.0,27.0,59.0,32000.0,0.0
633,1,4,1,1,327.0,50.0,64.0,30000.0,7.0
634,1,1,0,1,,70.0,,,7.0
635,1,0,0,0,2156.0,35.0,34.0,203.0,0.0
636,1,0,0,2,12552892.0,1015.0,71.0,573969.0,13.0
637,1,0,0,0,128421.0,659.0,36.0,52810.0,6.0
638,1,0,0,0,,10.0,,,0.0
639,1,1,1,0,,,,,0.0
640,1,0,0,0,146204.0,445.0,,1075.0,4.0
641,1,1,1,0,,3.0,,,0.0
642,1,1,1,0,,,37.0,,4.0
643,1,2,0,0,2964.0,,,50.0,6.0
644,1,0,1,0,,,30.0,,0.0
645,1,2,0,0,36909.0,175.0,40.0,5176.0,4.0
646,1,0,0,0,,30.0,26.0,,0.0
647,1,2,0,0,,34.0,,,9.0
648,1,0,1,0,,13.0,37.0,100.0,0.0
649,1,0,0,0,221.0,357.0,41.0,14.0,24.0
650,1,2,1,0,,3.0,,,0.0
651,1,1,1,1,355913.0,710.0,51.0,8300.0,8.0
652,1,0,1,0,2778.0,18.0,36.0,2055.0,6.0
653,1,2,1,0,145.0,,19.0,50.0,0.0
654,1,3,1,0,1028.0,13.0,15.0,515.0,16.0
655,1,1,1,1,355913.0,710.0,51.0,8300.0,8.0
656,1,0,1,0,2778.0,18.0,36.0,2055.0,6.0
657,1,2,1,0,145.0,,19.0,50.0,0.0
658,1,3,1,0,1028.0,13.0,15.0,515.0,16.0
659,1,0,1,0,902.0,7.0,47.0,177.0,6.0
660,1,0,1,0,,3.0,,50.0,0.0
661,1,0,1,0,,,,,1.0
662,1,0,0,2,196733.0,1500.0,34.0,127618.0,8.0
663,1,0,0,2,25695233.0,30000.0,,100000.0,23.0
664,1,1,0,2,25695233.0,30000.0,,100000.0,23.0
665,1,0,0,0,,138.0,37.0,10.0,3.0
666,1,0,1,2,130249.0,551.0,40.0,5000.0,4.0
667,1,0,0,0,,,,,1.0
668,1,2,1,0,6508.0,70.0,47.0,1371.0,16.0
669,1,0,0,0,2111.0,33.0,,100.0,0.0
670,1,0,0,0,23000000.0,,,100000.0,10.0
671,1,1,1,0,,2.0,55.0,,0.0
672,1,2,1,0,2254.0,13.0,45.0,150.0,3.0
673,1,4,1,2,7305296.0,6049.0,94.0,888568.0,34.0
674,1,4,0,2,118750.0,,65.0,444.0,10.0
675,1,2,1,0,1093.0,20.0,31.0,50.0,9.0
676,1,0,1,0,2100.0,33.0,38.0,200.0,0.0
677,1,0,1,0,,,30.0,,0.0
678,1,0,0,0,97639.0,205.0,33.0,3012.0,15.0
679,1,2,1,0,1614.0,12.0,45.0,250.0,6.0
680,1,2,0,1,102716.0,341.0,,3999.0,21.0
681,1,3,1,0,379.0,4.0,45.0,5.0,4.0
682,1,0,1,0,,,30.0,,0.0
683,1,1,1,0,5024.0,178.0,29.0,200.0,3.0
684,1,0,0,0,,,26.0,,0.0
685,1,0,1,0,22852.0,63.0,,2000.0,6.0
686,1,3,1,2,8469679.0,3514.0,74.0,243721.0,0.0
687,1,0,0,0,,,26.0,,0.0
688,1,1,1,0,,,37.0,,4.0
689,1,0,0,2,25695233.0,6700.0,,100000.0,23.0
690,1,3,1,1,327.0,50.0,64.0,30000.0,7.0
691,1,1,1,0,15000.0,,,100.0,2.0
692,1,3,0,0,5000.0,300.0,27.0,,4.0
693,1,2,1,0,3287.0,396.0,28.0,300.0,6.0
694,1,0,1,0,,480.0,,,10.0
695,1,0,0,0,4372.0,79.0,40.0,100.0,13.0
696,1,1,1,0,,70.0,,,7.0
697,1,3,0,0,,,,,0.0
698,1,4,1,0,83478.0,147.0,97.0,26505.0,15.0
699,1,0,0,2,393295.0,386.0,45.0,3215.0,12.0
700,1,0,1,0,,50.0,29.0,,8.0
701,1,0,1,0,2072.0,28.0,41.0,500.0,13.0
702,1,0,1,0,,100.0,22.0,,0.0
703,1,1,1,0,5024.0,178.0,29.0,200.0,3.0
704,1,3,1,0,,,42.0,,3.0
705,1,1,0,0,121539.0,487.0,49.0,3580.0,21.0
706,1,2,0,1,141626.0,,42.0,7158.0,13.0
707,1,0,1,0,,2.0,27.0,,0.0
708,1,0,1,0,,2.0,27.0,,0.0
709,1,0,0,0,2072.0,28.0,41.0,500.0,13.0
710,1,0,0,0,,,,,0.0
711,1,0,1,0,,100.0,22.0,,0.0
712,1,2,0,1,512318.0,2155.0,58.0,607.0,10.0
713,1,2,1,0,2507.0,10.0,45.0,230.0,8.0
714,1,0,1,0,,100.0,22.0,,0.0
715,1,0,1,1,25470000.0,18000.0,,,18.0
716,1,0,0,0,246360.0,5624.0,41.0,1904.0,24.0
717,1,0,0,0,44993.0,418.0,59.0,49332.0,24.0
718,1,0,0,2,21014113.0,13343.0,12.0,3381392.0,33.0
719,1,0,0,0,53000.0,295.0,,5.0,21.0
720,1,1,0,2,135019.0,441.0,68.0,12000.0,9.0
721,1,3,1,2,921941.0,3033.0,32.0,24000.0,28.0
722,1,3,1,1,995055.0,1626.0,50.0,14568.0,18.0
723,1,0,0,2,21014113.0,13343.0,12.0,3381392.0,33.0
724,1,3,0,1,1710510.0,2053.0,76.0,3921.0,26.0
725,1,0,0,0,94594.0,168.0,50.0,904.0,6.0
726,1,1,0,2,2021078.0,1672.0,71.0,30202.0,27.0
727,1,0,0,2,17462.0,31.0,54.0,1238.0,6.0
728,1,2,1,1,691349.0,1470.0,38.0,69915.0,13.0
729,1,0,0,1,17462.0,31.0,54.0,1238.0,6.0
730,1,3,0,2,340504.0,700.0,,2963.0,11.0
731,1,0,0,2,25695233.0,6700.0,,100000.0,23.0
732,1,2,1,1,361316.0,152.0,68.0,55811.0,3.0
733,1,3,1,0,13401.0,82.0,45.0,880.0,17.0
734,1,1,0,2,2021078.0,1672.0,,30202.0,27.0
735,1,2,1,0,196740.0,253.0,40.0,1600.0,11.0
736,1,0,0,0,198344.0,1001.0,38.0,74370.0,3.0
737,1,2,1,2,591785.0,345.0,71.0,79244.0,11.0
738,1,0,1,0,1060264.0,3456.0,55.0,9556.0,14.0
739,1,0,0,2,179586.0,185.0,53.0,7957.0,10.0
740,1,2,1,0,71594.0,103.0,44.0,11414.0,18.0
741,1,1,1,1,112272.0,218.0,53.0,6733.0,10.0
742,1,0,0,0,221.0,357.0,41.0,14.0,24.0
743,1,1,0,2,27074370.0,,36.0,26818703.0,23.0
744,1,0,0,0,,,,,0.0
745,1,0,0,0,,2.0,,,0.0
746,1,0,1,0,,,30.0,,0.0
747,1,1,0,2,27074370.0,,36.0,26818703.0,23.0
748,1,0,1,2,74818.0,32.0,52.0,34.0,12.0
749,1,1,1,1,355913.0,710.0,51.0,8300.0,8.0
750,1,0,0,0,,,,,7.0
751,1,1,0,2,27074370.0,,36.0,26818703.0,23.0
752,1,3,1,0,,,,,0.0
753,1,3,1,0,662.0,4.0,37.0,100.0,6.0
754,1,0,0,0,221.0,357.0,41.0,14.0,24.0
755,1,0,0,1,5571885.0,,74.0,289661.0,37.0
756,1,0,1,0,,,,,0.0
757,1,1,0,2,27074370.0,,36.0,26818703.0,23.0
758,1,0,0,0,221.0,357.0,41.0,14.0,24.0
759,1,0,0,0,221.0,357.0,41.0,14.0,24.0
760,1,0,0,0,,2000.0,74.0,603289.0,9.0
761,1,1,0,2,27074370.0,,36.0,26818703.0,23.0
762,1,0,1,0,2480.0,13.0,44.0,240.0,6.0
763,1,0,1,0,100.0,0.0,,100.0,8.0
764,1,0,1,0,,,,,3.0
765,1,0,0,0,,74.0,57.0,,3.0
766,1,1,1,1,384741.0,3694.0,,596.0,21.0
767,1,0,0,0,221.0,357.0,41.0,14.0,24.0
768,1,0,0,0,221.0,357.0,41.0,14.0,24.0
769,1,0,0,2,22646319.0,5107.0,45.0,26473.0,34.0
770,1,0,1,1,72956.0,105.0,64.0,1000.0,3.0
771,1,1,0,2,3861182.0,12894.0,51.0,10828.0,26.0
772,1,1,0,2,3861182.0,12894.0,51.0,10828.0,26.0
773,1,0,0,0,10000.0,380.0,,500.0,5.0
774,1,0,1,0,63449.0,33.0,48.0,2200.0,6.0
775,1,3,0,0,,,,,0.0
